date ,departure_city,departure_airport,arrival_city,stops,prices,flight_duration,arrival_airport,departure_time,arrival_time
3/23/2024,YYZ,Pearson Intl,EWR,0,215,109,Newark,5:40 PM,7:29 PM
3/23/2024,YYZ,Pearson Intl,EWR,0,215,109,Newark,7:30 AM,9:19 AM
3/23/2024,YYZ,Pearson Intl,EWR,0,215,109,Newark,10:45 AM,12:34 PM
3/24/2024,YTO,Union Station,NYC,,163,90,Port Authority,9:00 PM,7:55 am+1
3/24/2024,YTZ,Toronto Island,EWR,,176,90,Newark,10:00 AM,11:30 AM
3/24/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,8:50 AM,10:20 AM
3/24/2024,YTZ,Toronto Island,EWR,0,178,365,Newark,7:25 PM,8:55 PM
3/24/2024,YTZ,Toronto Island,EWR,0,182,277,Newark,11:35 AM,5:40 PM
3/24/2024,YTZ,Toronto Island,EWR,1,208,90,Newark,4:25 PM,9:02 PM
3/24/2024,YTZ,Toronto Island,EWR,1,213,90,Newark,6:20 PM,7:50 PM
3/24/2024,YTZ,Toronto Island,EWR,0,213,90,Newark,12:00 PM,1:30 PM
3/24/2024,YTZ,Toronto Island,EWR,0,213,90,Newark,2:00 PM,3:30 PM
3/24/2024,YTZ,Toronto Island,EWR,0,213,95,Newark,3:00 PM,4:30 PM
3/24/2024,YYZ,Pearson Intl,LGA,0,215,100,LaGuardia,6:54 AM,8:29 AM
3/24/2024,YYZ,Pearson Intl,EWR,0,215,100,Newark,6:40 AM,8:20 AM
3/24/2024,YYZ,Pearson Intl,EWR,0,215,104,Newark,6:40 AM,8:20 AM
3/25/2024,YTO,Union Station,NYC,,121,90,Port Authority,9:00 PM,7:55 am+1
3/25/2024,YTZ,Toronto Island,EWR,,176,90,Newark,8:50 AM,10:20 AM
3/25/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,12:00 PM,1:30 PM
3/25/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,3:00 PM,4:30 PM
3/25/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,2:00 PM,3:30 PM
3/25/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,10:00 AM,11:30 AM
3/25/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,6:20 PM,7:50 PM
3/25/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,7:25 PM,8:55 PM
3/25/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,5:10 PM,6:40 PM
3/25/2024,YTZ,Toronto Island,EWR,0,176,210,Newark,6:45 AM,8:15 AM
3/25/2024,YTZ,Toronto Island,EWR,0,182,95,Newark,2:10 PM,5:40 PM
3/25/2024,YYZ,Pearson Intl,LGA,1,215,95,LaGuardia,3:58 PM,5:33 PM
3/25/2024,YYZ,Pearson Intl,LGA,0,215,99,LaGuardia,6:54 AM,8:29 AM
3/26/2024,YTO,Union Station,NYC,,121,90,Port Authority,9:00 PM,7:55 am+1
3/26/2024,YTZ,Toronto Island,EWR,,176,90,Newark,2:00 PM,3:30 PM
3/26/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,5:10 PM,6:40 PM
3/26/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,8:50 AM,10:20 AM
3/26/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,7:25 PM,8:55 PM
3/26/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,12:00 PM,1:30 PM
3/26/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,6:45 AM,8:15 AM
3/26/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,3:00 PM,4:30 PM
3/26/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,10:00 AM,11:30 AM
3/26/2024,YTZ,Toronto Island,EWR,0,176,210,Newark,6:20 PM,7:50 PM
3/26/2024,YTZ,Toronto Island,EWR,0,182,95,Newark,2:10 PM,5:40 PM
3/26/2024,YYZ,Pearson Intl,LGA,1,215,95,LaGuardia,6:54 AM,8:29 AM
3/26/2024,YYZ,Pearson Intl,LGA,0,215,96,LaGuardia,3:58 PM,5:33 PM
3/27/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,5:10 PM,6:40 PM
3/27/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,6:20 PM,7:50 PM
3/27/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,10:00 AM,11:30 AM
3/27/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,8:50 AM,10:20 AM
3/27/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,2:00 PM,3:30 PM
3/27/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,3:00 PM,4:30 PM
3/27/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,7:25 PM,8:55 PM
3/27/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,12:00 PM,1:30 PM
3/27/2024,YTZ,Toronto Island,EWR,0,176,90,Newark,6:45 AM,8:15 AM
3/27/2024,YTZ,Toronto Island,EWR,1,182,210,Newark,2:10 PM,5:40 PM
3/27/2024,YTZ,Toronto Island,EWR,1,208,275,Newark,12:25 PM,5:00 PM
3/27/2024,YTZ,Toronto Island,EWR,1,208,275,Newark,10:25 AM,3:00 PM
3/27/2024,YYZ,Pearson Intl,LGA,0,215,95,LaGuardia,3:58 PM,5:33 PM
3/27/2024,YYZ,Pearson Intl,EWR,0,215,96,Newark,8:40 AM,10:16 AM
3/28/2024,YTO,Union Station,NYC,,199,225,Port Authority,9:00 PM,7:55 am+1
3/28/2024,YYZ,Pearson Intl,EWR,,222,429,Newark,6:15 AM,10:00 AM
3/28/2024,YYZ,Pearson Intl,LGA,1,222,433,LaGuardia,2:35 PM,9:44 PM
3/28/2024,YYZ,Pearson Intl,EWR,1,222,127,Newark,6:15 AM,1:28 PM
3/28/2024,YYZ,Pearson Intl,JFK,1,252,90,John F Kennedy Intl,6:00 AM,8:07 AM
3/28/2024,YTZ,Toronto Island,EWR,0,255,218,Newark,2:00 PM,3:30 PM
3/28/2024,YYZ,Pearson Intl,LGA,0,255,347,LaGuardia,1:05 PM,4:43 PM
3/28/2024,YYZ,Pearson Intl,LGA,1,255,361,LaGuardia,10:56 AM,4:43 PM
3/28/2024,YYZ,Pearson Intl,LGA,1,259,100,LaGuardia,10:00 AM,4:01 PM
3/28/2024,YYZ,Pearson Intl,EWR,1,264,109,Newark,6:40 AM,8:20 AM
3/28/2024,YYZ,Pearson Intl,EWR,0,264,109,Newark,12:45 PM,2:34 PM
3/28/2024,YYZ,Pearson Intl,EWR,0,265,90,Newark,12:45 PM,2:34 PM
3/28/2024,YTZ,Toronto Island,EWR,0,267,90,Newark,12:00 PM,1:30 PM
3/29/2024,YTO,Union Station,NYC,,151,90,Port Authority,9:00 PM,7:55 am+1
3/29/2024,YTZ,Toronto Island,EWR,,176,90,Newark,5:10 PM,6:40 PM
3/29/2024,YTZ,Toronto Island,EWR,0,176,210,Newark,7:25 PM,8:55 PM
3/29/2024,YTZ,Toronto Island,EWR,0,182,90,Newark,2:10 PM,5:40 PM
3/29/2024,YTZ,Toronto Island,EWR,1,190,109,Newark,6:20 PM,7:50 PM
3/29/2024,YYZ,Pearson Intl,EWR,0,215,109,Newark,6:40 PM,8:29 PM
3/29/2024,YYZ,Pearson Intl,EWR,0,215,90,Newark,6:40 PM,8:29 PM
3/29/2024,YTZ,Toronto Island,EWR,0,221,222,Newark,3:00 PM,4:30 PM
3/29/2024,YYZ,Pearson Intl,LGA,0,222,244,LaGuardia,7:40 PM,11:22 PM
3/29/2024,YYZ,Pearson Intl,EWR,1,222,347,Newark,7:40 PM,11:44 PM
3/29/2024,YYZ,Pearson Intl,LGA,1,229,100,LaGuardia,10:56 AM,4:43 PM
3/29/2024,YYZ,Pearson Intl,EWR,1,231,109,Newark,7:10 PM,8:50 PM
3/29/2024,YYZ,Pearson Intl,EWR,0,246,96,Newark,5:40 PM,7:29 PM
3/30/2024,YTO,Union Station,NYC,,127,90,Port Authority,9:00 PM,7:55 am+1
3/30/2024,YTZ,Toronto Island,EWR,,151,90,Newark,12:00 PM,1:30 PM
3/30/2024,YTZ,Toronto Island,EWR,0,151,90,Newark,3:00 PM,4:30 PM
3/30/2024,YTZ,Toronto Island,EWR,0,151,90,Newark,9:00 AM,10:30 AM
3/30/2024,YTZ,Toronto Island,EWR,0,175,96,Newark,5:10 PM,6:40 PM
3/30/2024,YYZ,Pearson Intl,EWR,0,188,96,Newark,8:40 AM,10:16 AM
3/30/2024,YYZ,Pearson Intl,EWR,0,188,100,Newark,11:40 AM,1:16 PM
3/30/2024,YYZ,Pearson Intl,EWR,0,188,109,Newark,6:40 AM,8:20 AM
3/30/2024,YYZ,Pearson Intl,EWR,0,188,109,Newark,5:40 PM,7:29 PM
3/30/2024,YYZ,Pearson Intl,EWR,0,188,109,Newark,10:45 AM,12:34 PM
3/30/2024,YYZ,Pearson Intl,EWR,0,188,109,Newark,3:30 PM,5:19 PM
3/30/2024,YYZ,Pearson Intl,EWR,0,188,109,Newark,9:30 AM,11:19 AM
3/30/2024,YYZ,Pearson Intl,EWR,0,188,94,Newark,7:30 AM,9:19 AM
3/31/2024,YTZ,Toronto Island,EWR,0,149,90,Newark,8:50 AM,10:20 AM
3/31/2024,YTZ,Toronto Island,EWR,0,149,90,Newark,10:00 AM,11:30 AM
3/31/2024,YTO,Union Station,NYC,,151,250,Port Authority,9:00 PM,7:55 am+1
3/31/2024,YTZ,Toronto Island,EWR,,155,270,Newark,3:40 PM,7:50 PM
3/31/2024,YTZ,Toronto Island,EWR,1,155,370,Newark,9:00 AM,1:30 PM
3/31/2024,YTZ,Toronto Island,EWR,1,155,365,Newark,1:40 PM,7:50 PM
3/31/2024,YYZ,Pearson Intl,EWR,1,162,90,Newark,7:25 AM,1:30 PM
3/31/2024,YTZ,Toronto Island,EWR,1,163,90,Newark,2:00 PM,3:30 PM
3/31/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
3/31/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,11:00 AM,12:30 PM
3/31/2024,YTZ,Toronto Island,EWR,0,177,95,Newark,3:00 PM,4:30 PM
3/31/2024,YYZ,Pearson Intl,EWR,0,188,102,Newark,6:40 AM,8:15 AM
3/31/2024,YYZ,Pearson Intl,EWR,0,188,104,Newark,9:30 AM,11:12 AM
4/1/2024,YTZ,Toronto Island,EWR,0,149,90,Newark,2:00 PM,3:30 PM
4/1/2024,YTZ,Toronto Island,EWR,0,149,90,Newark,8:50 AM,10:20 AM
4/1/2024,YTZ,Toronto Island,EWR,0,149,90,Newark,6:45 AM,8:15 AM
4/1/2024,YTZ,Toronto Island,EWR,0,149,90,Newark,7:25 PM,8:55 PM
4/1/2024,YTZ,Toronto Island,EWR,0,149,90,Newark,3:00 PM,4:30 PM
4/1/2024,YTZ,Toronto Island,EWR,0,149,90,Newark,8:40 PM,10:10 PM
4/1/2024,YTZ,Toronto Island,EWR,1,155,360,Newark,11:40 AM,5:40 PM
4/1/2024,YYZ,Pearson Intl,EWR,1,162,375,Newark,11:25 AM,5:40 PM
4/1/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/1/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/1/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/1/2024,YYZ,Pearson Intl,EWR,0,188,95,Newark,6:40 AM,8:15 AM
4/1/2024,YYZ,Pearson Intl,EWR,0,188,104,Newark,7:30 AM,9:14 AM
4/1/2024,YYZ,Pearson Intl,EWR,0,188,110,Newark,8:00 PM,9:50 PM
4/2/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/2/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/2/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/2/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/2/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/2/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/2/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/2/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/2/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/2/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/2/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/2/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,7:15 PM,8:46 PM
4/2/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 PM,7:46 PM
4/2/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,7:15 PM,8:46 PM
4/3/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/3/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/3/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/3/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/3/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/3/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/3/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/3/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/3/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/3/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/3/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/3/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 AM,7:46 AM
4/3/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 AM,7:46 AM
4/3/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,5:15 PM,6:46 PM
4/4/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/4/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/4/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/4/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/4/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/4/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/4/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/4/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/4/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/4/2024,YYZ,Pearson Intl,LGA,0,188,94,LaGuardia,3:25 PM,4:59 PM
4/4/2024,YYZ,Pearson Intl,LGA,0,188,99,LaGuardia,10:20 AM,11:59 AM
4/4/2024,YYZ,Pearson Intl,LGA,0,188,100,LaGuardia,7:00 AM,8:40 AM
4/4/2024,YYZ,Pearson Intl,JFK,0,188,107,John F Kennedy Intl,10:55 AM,12:42 PM
4/4/2024,YYZ,Pearson Intl,LGA,0,188,111,LaGuardia,5:05 PM,6:56 PM
4/5/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/5/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/5/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/5/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/5/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/5/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/5/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/5/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/5/2024,YTZ,Toronto Island,EWR,0,179,90,Newark,12:50 PM,2:20 PM
4/5/2024,YYZ,Pearson Intl,JFK,0,188,94,John F Kennedy Intl,12:30 PM,2:04 PM
4/5/2024,YYZ,Pearson Intl,JFK,0,188,113,John F Kennedy Intl,6:30 PM,8:23 PM
4/5/2024,YYZ,Pearson Intl,JFK,0,188,124,John F Kennedy Intl,6:00 AM,8:04 AM
4/5/2024,YTZ,Toronto Island,EWR,0,194,90,Newark,10:00 AM,11:30 AM
4/5/2024,YYZ,Pearson Intl,LGA,1,195,428,LaGuardia,7:59 AM,3:07 PM
4/6/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,11:00 AM,12:30 PM
4/6/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,9:00 AM,10:30 AM
4/6/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/6/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:00 PM,1:30 PM
4/6/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/6/2024,YYZ,Pearson Intl,EWR,1,175,245,Newark,7:25 AM,11:30 AM
4/6/2024,YYZ,Pearson Intl,LGA,0,188,95,LaGuardia,12:54 PM,2:29 PM
4/6/2024,YYZ,Pearson Intl,LGA,0,188,95,LaGuardia,3:20 PM,4:55 PM
4/6/2024,YYZ,Pearson Intl,LGA,0,188,100,LaGuardia,7:00 AM,8:40 AM
4/6/2024,YYZ,Pearson Intl,LGA,0,188,109,LaGuardia,2:30 PM,4:19 PM
4/6/2024,YYZ,Pearson Intl,LGA,0,188,116,LaGuardia,6:30 AM,8:26 AM
4/6/2024,YYZ,Pearson Intl,JFK,0,188,124,John F Kennedy Intl,6:00 AM,8:04 AM
4/6/2024,YYZ,Pearson Intl,JFK,1,188,320,John F Kennedy Intl,4:00 PM,9:20 PM
4/6/2024,YYZ,Pearson Intl,LGA,1,195,317,LaGuardia,7:59 AM,1:16 PM
4/7/2024,YTO,Union Station,NYC,,127,90,Port Authority,9:00 PM,7:55 am+1
4/7/2024,YTZ,Toronto Island,EWR,,163,90,Newark,3:00 PM,4:30 PM
4/7/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,9:40 PM,11:10 PM
4/7/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,11:00 AM,12:30 PM
4/7/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/7/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/7/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/7/2024,YTZ,Toronto Island,EWR,0,163,250,Newark,2:00 PM,3:30 PM
4/7/2024,YTZ,Toronto Island,EWR,0,168,270,Newark,3:40 PM,7:50 PM
4/7/2024,YTZ,Toronto Island,EWR,1,168,370,Newark,9:00 AM,1:30 PM
4/7/2024,YTZ,Toronto Island,EWR,1,168,365,Newark,1:40 PM,7:50 PM
4/7/2024,YYZ,Pearson Intl,EWR,1,175,90,Newark,7:25 AM,1:30 PM
4/7/2024,YTZ,Toronto Island,EWR,1,197,90,Newark,4:10 PM,5:40 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/8/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/8/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/8/2024,YYZ,Pearson Intl,LGA,0,188,99,LaGuardia,12:15 PM,1:54 PM
4/8/2024,YYZ,Pearson Intl,LGA,0,188,109,LaGuardia,2:30 PM,4:19 PM
4/8/2024,YYZ,Pearson Intl,LGA,0,188,116,LaGuardia,6:30 AM,8:26 AM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,10:00 AM,11:30 AM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:50 AM,10:20 AM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,2:00 PM,3:30 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,6:45 AM,8:15 AM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,5:10 PM,6:40 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,12:50 PM,2:20 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:40 PM,10:10 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,7:25 PM,8:55 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,3:00 PM,4:30 PM
4/9/2024,YTZ,Toronto Island,EWR,1,164,360,Newark,11:40 AM,5:40 PM
4/9/2024,YYZ,Pearson Intl,EWR,1,171,375,Newark,11:25 AM,5:40 PM
4/9/2024,YTZ,Toronto Island,EWR,2,184,505,Newark,9:15 AM,5:40 PM
4/9/2024,YKF,Kitchener-Waterloo,EWR,2,187,108,Newark,6:45 AM,1:30 pm+1
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,2:00 PM,3:30 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:50 AM,10:20 AM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,10:00 AM,11:30 AM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,3:00 PM,4:30 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,5:10 PM,6:40 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,6:45 AM,8:15 AM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:40 PM,10:10 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,12:50 PM,2:20 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,7:25 PM,8:55 PM
4/10/2024,YTZ,Toronto Island,EWR,1,164,360,Newark,11:40 AM,5:40 PM
4/10/2024,YYZ,Pearson Intl,EWR,1,171,375,Newark,11:25 AM,5:40 PM
4/10/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,4:15 PM,5:46 PM
4/10/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,5:15 PM,6:46 PM
4/10/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 PM,7:46 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/11/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/11/2024,YKF,Kitchener-Waterloo,EWR,1,169,375,Newark,6:45 AM,6:24 PM
4/11/2024,YYZ,Pearson Intl,EWR,,175,97,Newark,11:25 AM,5:40 PM
4/11/2024,YYZ,Pearson Intl,LGA,1,188,100,LaGuardia,2:15 PM,3:52 PM
4/12/2024,YTO,Union Station,NYC,,139,90,Port Authority,9:00 PM,7:55 am+1
4/12/2024,YTZ,Toronto Island,EWR,,163,90,Newark,7:25 PM,8:55 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,360,Newark,2:00 PM,3:30 PM
4/12/2024,YTZ,Toronto Island,EWR,0,168,375,Newark,11:40 AM,5:40 PM
4/12/2024,YYZ,Pearson Intl,EWR,1,175,91,Newark,11:25 AM,5:40 PM
4/12/2024,YYZ,Pearson Intl,LGA,1,188,99,LaGuardia,7:40 AM,9:11 AM
4/12/2024,YYZ,Pearson Intl,LGA,0,188,107,LaGuardia,5:12 PM,6:51 PM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,11:00 AM,12:30 PM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,9:00 AM,10:30 AM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:00 PM,1:30 PM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/13/2024,YYZ,Pearson Intl,EWR,1,175,245,Newark,7:25 AM,11:30 AM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 AM,7:46 AM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,4:15 PM,5:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 AM,7:46 AM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 PM,7:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,7:15 PM,8:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,7:15 PM,8:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 PM,7:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,95,LaGuardia,12:54 PM,2:29 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,11:00 AM,12:30 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,4:10 PM,5:40 PM
